personId,season_year,personName,position,games_played,minutes_float,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,fg_percentage,three_pt_percentage,ft_percentage,avg_minutes,avg_points,avg_rebounds,avg_assists,avg_steals,avg_blocks,avg_turnovers,avg_fouls
101114,2011-12,Deron Williams,G,55,1998.8166666666666,391,961,115,342,257,305,23,160,183,481,67,20,219,121,1154,-179,0.4068678459937565,0.3362573099415205,0.8426229508196721,36.342121212121214,20.98181818181818,3.327272727272727,8.745454545454546,1.2181818181818183,0.36363636363636365,3.981818181818182,2.2
101114,2012-13,Deron Williams,G,78,2842.1833333333334,495,1124,169,447,317,369,29,203,232,604,75,30,218,194,1476,168,0.4403914590747331,0.378076062639821,0.8590785907859079,36.43824786324787,18.923076923076923,2.9743589743589745,7.743589743589744,0.9615384615384616,0.38461538461538464,2.7948717948717947,2.4871794871794872
101114,2013-14,Deron Williams,G,64,2059.35,322,716,98,268,173,216,15,153,168,392,93,13,143,148,915,187,0.44972067039106145,0.3656716417910448,0.8009259259259259,32.17734375,14.296875,2.625,6.125,1.453125,0.203125,2.234375,2.3125
101114,2014-15,Deron Williams,G,68,2114.0333333333333,298,771,87,237,201,241,29,208,237,448,64,17,154,157,884,-14,0.3865110246433204,0.3670886075949367,0.8340248962655602,31.08872549019608,13.0,3.485294117647059,6.588235294117647,0.9411764705882353,0.25,2.264705882352941,2.3088235294117645
101114,2015-16,Deron Williams,G,65,2106.0,321,775,97,282,179,206,19,171,190,378,61,14,150,155,918,2,0.41419354838709677,0.34397163120567376,0.8689320388349514,32.4,14.123076923076923,2.923076923076923,5.815384615384615,0.9384615384615385,0.2153846153846154,2.3076923076923075,2.3846153846153846
101114,2016-17,Deron Williams,G,64,1657.3333333333333,263,600,85,234,90,109,14,133,147,360,31,8,138,138,701,-93,0.43833333333333335,0.36324786324786323,0.8256880733944955,25.895833333333332,10.953125,2.296875,5.625,0.484375,0.125,2.15625,2.15625
101115,2010-11,Andrew Bynum,C/F,54,1500.0166666666667,237,413,0,0,138,209,170,338,508,73,19,106,74,140,612,199,0.5738498789346247,0.0,0.6602870813397129,27.778086419753087,11.333333333333334,9.407407407407407,1.3518518518518519,0.35185185185185186,1.962962962962963,1.3703703703703705,2.5925925925925926
101115,2011-12,Andrew Bynum,C,60,2111.5333333333333,444,796,1,5,234,338,192,517,709,85,27,116,152,104,1123,112,0.5577889447236181,0.2,0.6923076923076923,35.19222222222222,18.716666666666665,11.816666666666666,1.4166666666666667,0.45,1.9333333333333333,2.533333333333333,1.7333333333333334
101115,2013-14,Andrew Bynum,C,26,515.5166666666667,94,225,0,0,37,49,53,92,145,29,6,29,34,31,225,-135,0.4177777777777778,0.0,0.7551020408163265,19.827564102564104,8.653846153846153,5.576923076923077,1.1153846153846154,0.23076923076923078,1.1153846153846154,1.3076923076923077,1.1923076923076923
101120,2010-11,Antoine Wright,N/A,7,31.366666666666667,1,8,0,4,0,0,2,1,3,0,1,0,1,3,2,-24,0.125,0.0,0.0,4.480952380952381,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855
101121,2010-11,Joey Graham,F,39,586.2666666666667,82,179,9,30,29,36,8,76,84,18,6,7,28,73,202,-77,0.4581005586592179,0.3,0.8055555555555556,15.032478632478632,5.17948717948718,2.1538461538461537,0.46153846153846156,0.15384615384615385,0.1794871794871795,0.717948717948718,1.8717948717948718
101122,2010-11,Danny Granger,F,79,2763.016666666667,535,1260,157,407,395,466,87,338,425,203,89,62,206,213,1622,-18,0.4246031746031746,0.3857493857493858,0.8476394849785408,34.97489451476793,20.531645569620252,5.379746835443038,2.569620253164557,1.1265822784810127,0.7848101265822784,2.607594936708861,2.6962025316455698
101122,2011-12,Danny Granger,F,62,2062.15,391,941,123,323,254,291,79,228,307,109,62,40,110,144,1159,295,0.4155154091392136,0.38080495356037153,0.872852233676976,33.26048387096775,18.693548387096776,4.951612903225806,1.7580645161290323,1.0,0.6451612903225806,1.7741935483870968,2.3225806451612905
101122,2012-13,Danny Granger,N/A,5,73.66666666666667,10,35,2,10,5,8,3,6,9,3,2,1,4,6,27,-16,0.2857142857142857,0.2,0.625,14.733333333333334,5.4,1.8,0.6,0.4,0.2,0.8,1.2
101122,2013-14,Danny Granger,F/G,41,847.6,116,307,43,128,63,67,31,102,133,41,12,17,46,62,338,96,0.3778501628664495,0.3359375,0.9402985074626866,20.673170731707316,8.24390243902439,3.2439024390243905,1.0,0.2926829268292683,0.4146341463414634,1.1219512195121952,1.5121951219512195
101122,2014-15,Danny Granger,F,30,612.75,65,162,30,84,28,37,20,60,80,17,13,6,24,67,188,-106,0.4012345679012346,0.35714285714285715,0.7567567567567568,20.425,6.266666666666667,2.6666666666666665,0.5666666666666667,0.43333333333333335,0.2,0.8,2.2333333333333334
101123,2011-12,Gerald Green,F,31,781.4,154,320,43,110,49,65,15,93,108,34,28,17,55,80,400,0,0.48125,0.39090909090909093,0.7538461538461538,25.206451612903226,12.903225806451612,3.4838709677419355,1.096774193548387,0.9032258064516129,0.5483870967741935,1.7741935483870968,2.5806451612903225
101123,2012-13,Gerald Green,F/G,60,1080.4666666666667,155,424,59,188,52,65,31,110,141,50,19,23,53,64,421,-8,0.36556603773584906,0.31382978723404253,0.8,18.00777777777778,7.016666666666667,2.35,0.8333333333333334,0.31666666666666665,0.38333333333333336,0.8833333333333333,1.0666666666666667
101123,2013-14,Gerald Green,F/G,82,2329.883333333333,448,1006,204,510,195,230,48,227,275,122,70,42,145,220,1295,43,0.44532803180914515,0.4,0.8478260869565217,28.41321138211382,15.792682926829269,3.3536585365853657,1.4878048780487805,0.8536585365853658,0.5121951219512195,1.7682926829268293,2.682926829268293
101123,2014-15,Gerald Green,G,74,1446.2,324,778,137,387,99,120,33,153,186,91,42,12,104,145,884,-2,0.41645244215938304,0.35400516795865633,0.825,19.543243243243243,11.945945945945946,2.5135135135135136,1.2297297297297298,0.5675675675675675,0.16216216216216217,1.4054054054054055,1.9594594594594594
101123,2015-16,Gerald Green,F/G,69,1557.2,230,587,84,260,72,92,25,138,163,56,38,19,46,123,616,44,0.39182282793867124,0.3230769230769231,0.782608695652174,22.568115942028985,8.927536231884059,2.36231884057971,0.8115942028985508,0.5507246376811594,0.2753623188405797,0.6666666666666666,1.7826086956521738
101123,2016-17,Gerald Green,N/A,47,537.9,95,232,39,111,33,41,16,68,84,33,9,7,25,48,262,9,0.40948275862068967,0.35135135135135137,0.8048780487804879,11.44468085106383,5.574468085106383,1.7872340425531914,0.7021276595744681,0.19148936170212766,0.14893617021276595,0.5319148936170213,1.0212765957446808
101123,2017-18,Gerald Green,F/G,41,929.15,168,413,110,298,51,60,15,118,133,25,24,15,31,87,497,93,0.4067796610169492,0.3691275167785235,0.85,22.662195121951218,12.121951219512194,3.2439024390243905,0.6097560975609756,0.5853658536585366,0.36585365853658536,0.7560975609756098,2.1219512195121952
101123,2018-19,Gerald Green,N/A,73,1472.9833333333333,231,578,156,441,57,68,30,152,182,40,33,27,55,126,675,131,0.39965397923875434,0.35374149659863946,0.8382352941176471,20.17785388127854,9.246575342465754,2.493150684931507,0.547945205479452,0.4520547945205479,0.3698630136986301,0.7534246575342466,1.726027397260274
101124,2010-11,Hakim Warrick,F,80,1415.5333333333333,228,446,1,11,212,294,88,208,296,69,32,9,79,100,669,-183,0.5112107623318386,0.09090909090909091,0.7210884353741497,17.694166666666668,8.3625,3.7,0.8625,0.4,0.1125,0.9875,1.25
101124,2011-12,Hakim Warrick,N/A,35,503.01666666666665,74,180,1,10,76,99,31,61,92,30,8,3,36,35,225,-126,0.4111111111111111,0.1,0.7676767676767676,14.371904761904762,6.428571428571429,2.6285714285714286,0.8571428571428571,0.22857142857142856,0.08571428571428572,1.0285714285714285,1.0
101124,2012-13,Hakim Warrick,F,28,488.9166666666667,67,165,0,3,60,88,21,68,89,25,13,6,29,37,194,-135,0.40606060606060607,0.0,0.6818181818181818,17.461309523809526,6.928571428571429,3.1785714285714284,0.8928571428571429,0.4642857142857143,0.21428571428571427,1.0357142857142858,1.3214285714285714
101126,2010-11,Nate Robinson,G,59,1013.2666666666667,150,376,65,200,36,44,15,75,90,111,29,4,68,115,401,37,0.39893617021276595,0.325,0.8181818181818182,17.174011299435026,6.796610169491525,1.5254237288135593,1.88135593220339,0.4915254237288136,0.06779661016949153,1.152542372881356,1.9491525423728813
101126,2011-12,Nate Robinson,G,51,1192.3333333333333,205,484,66,181,94,113,15,85,100,231,59,2,75,118,570,35,0.42355371900826444,0.36464088397790057,0.831858407079646,23.37908496732026,11.176470588235293,1.9607843137254901,4.529411764705882,1.1568627450980393,0.0392156862745098,1.4705882352941178,2.3137254901960786
101126,2012-13,Nate Robinson,G,82,2086.3166666666666,399,921,141,348,135,169,29,155,184,358,85,10,144,207,1074,31,0.43322475570032576,0.4051724137931034,0.7988165680473372,25.442886178861787,13.097560975609756,2.2439024390243905,4.365853658536586,1.0365853658536586,0.12195121951219512,1.7560975609756098,2.524390243902439
101126,2013-14,Nate Robinson,G,44,866.0833333333334,164,383,58,154,71,85,21,60,81,112,36,4,58,92,457,85,0.4281984334203655,0.37662337662337664,0.8352941176470589,19.68371212121212,10.386363636363637,1.8409090909090908,2.5454545454545454,0.8181818181818182,0.09090909090909091,1.3181818181818181,2.090909090909091
101126,2014-15,Nate Robinson,G,42,590.95,88,255,31,112,31,46,17,33,50,97,20,3,30,76,238,-126,0.34509803921568627,0.2767857142857143,0.6739130434782609,14.070238095238096,5.666666666666667,1.1904761904761905,2.3095238095238093,0.47619047619047616,0.07142857142857142,0.7142857142857143,1.8095238095238095
101126,2015-16,Nate Robinson,G,2,23.3,0,1,0,1,0,0,0,0,0,4,1,0,0,5,0,-20,0.0,0.0,0.0,11.65,0.0,0.0,2.0,0.5,0.0,0.0,2.5
101127,2010-11,Jarrett Jack,G,83,1722.3166666666666,260,637,33,108,182,214,20,153,173,242,54,6,110,102,735,-177,0.40816326530612246,0.3055555555555556,0.8504672897196262,20.750803212851405,8.855421686746988,2.0843373493975905,2.9156626506024095,0.6506024096385542,0.07228915662650602,1.3253012048192772,1.2289156626506024
101127,2011-12,Jarrett Jack,G,45,1530.25,266,583,39,112,129,148,23,153,176,285,31,9,106,93,700,-263,0.4562607204116638,0.3482142857142857,0.8716216216216216,34.00555555555555,15.555555555555555,3.911111111111111,6.333333333333333,0.6888888888888889,0.2,2.3555555555555556,2.066666666666667
101127,2012-13,Jarrett Jack,G,79,2348.5833333333335,387,857,82,203,167,198,21,222,243,439,60,11,157,134,1023,83,0.4515752625437573,0.4039408866995074,0.8434343434343434,29.7289029535865,12.949367088607595,3.0759493670886076,5.556962025316456,0.759493670886076,0.13924050632911392,1.9873417721518987,1.6962025316455696
101127,2013-14,Jarrett Jack,G,80,2252.133333333333,286,698,63,185,125,149,22,201,223,324,56,22,133,133,760,-240,0.40974212034383956,0.34054054054054056,0.8389261744966443,28.151666666666664,9.5,2.7875,4.05,0.7,0.275,1.6625,1.6625
101127,2014-15,Jarrett Jack,G,80,2240.9666666666667,359,817,39,146,200,227,19,226,245,373,75,13,191,143,957,-314,0.4394124847001224,0.2671232876712329,0.8810572687224669,28.012083333333333,11.9625,3.0625,4.6625,0.9375,0.1625,2.3875,1.7875
101127,2015-16,Jarrett Jack,G,32,1026.65,140,358,31,102,100,112,9,127,136,236,34,7,94,77,411,-131,0.39106145251396646,0.30392156862745096,0.8928571428571429,32.0828125,12.84375,4.25,7.375,1.0625,0.21875,2.9375,2.40625
101127,2016-17,Jarrett Jack,N/A,2,33.083333333333336,2,3,0,1,2,2,0,0,0,5,2,0,3,4,6,-6,0.6666666666666666,0.0,1.0,16.541666666666668,3.0,0.0,2.5,1.0,0.0,1.5,2.0
101127,2017-18,Jarrett Jack,G,62,1547.5833333333333,189,443,25,86,63,75,22,169,191,348,35,4,115,98,466,-16,0.42663656884875845,0.29069767441860467,0.84,24.961021505376344,7.516129032258065,3.0806451612903225,5.612903225806452,0.5645161290322581,0.06451612903225806,1.8548387096774193,1.5806451612903225
101128,2010-11,Francisco Garcia,F/G,58,1385.65,207,475,81,224,65,76,24,109,133,71,51,49,45,126,560,-114,0.4357894736842105,0.36160714285714285,0.8552631578947368,23.89051724137931,9.655172413793103,2.293103448275862,1.2241379310344827,0.8793103448275862,0.8448275862068966,0.7758620689655172,2.1724137931034484
101128,2011-12,Francisco Garcia,F,49,798.2333333333333,86,229,38,131,24,30,11,88,99,31,36,37,22,73,234,-116,0.37554585152838427,0.2900763358778626,0.8,16.29047619047619,4.775510204081633,2.020408163265306,0.6326530612244898,0.7346938775510204,0.7551020408163265,0.4489795918367347,1.489795918367347
101128,2012-13,Francisco Garcia,F/G,58,1029.4333333333334,118,300,67,179,18,21,8,83,91,63,46,38,32,88,321,-53,0.3933333333333333,0.3743016759776536,0.8571428571428571,17.748850574712645,5.5344827586206895,1.5689655172413792,1.0862068965517242,0.7931034482758621,0.6551724137931034,0.5517241379310345,1.5172413793103448
101128,2013-14,Francisco Garcia,F/G,55,1083.25,118,294,69,193,10,19,21,101,122,63,27,33,30,120,315,33,0.4013605442176871,0.35751295336787564,0.5263157894736842,19.695454545454545,5.7272727272727275,2.2181818181818183,1.1454545454545455,0.4909090909090909,0.6,0.5454545454545454,2.1818181818181817
101128,2014-15,Francisco Garcia,N/A,14,200.39999999999998,17,63,10,45,1,4,3,14,17,15,9,5,10,20,45,-10,0.2698412698412698,0.2222222222222222,0.25,14.314285714285713,3.2142857142857144,1.2142857142857142,1.0714285714285714,0.6428571428571429,0.35714285714285715,0.7142857142857143,1.4285714285714286
101129,2010-11,Luther Head,G,36,585.5833333333334,68,164,25,64,39,50,16,44,60,70,10,9,32,43,200,-107,0.4146341463414634,0.390625,0.78,16.266203703703706,5.555555555555555,1.6666666666666667,1.9444444444444444,0.2777777777777778,0.25,0.8888888888888888,1.1944444444444444
101130,2010-11,Johan Petro,F,77,893.4333333333333,129,290,0,4,15,28,62,150,212,44,34,34,46,178,273,-156,0.44482758620689655,0.0,0.5357142857142857,11.603030303030302,3.5454545454545454,2.7532467532467533,0.5714285714285714,0.44155844155844154,0.44155844155844154,0.5974025974025974,2.311688311688312
101130,2011-12,Johan Petro,C,59,920.0833333333334,109,260,1,1,31,37,68,156,224,45,21,23,38,122,250,-148,0.41923076923076924,1.0,0.8378378378378378,15.594632768361583,4.237288135593221,3.7966101694915255,0.7627118644067796,0.3559322033898305,0.3898305084745763,0.6440677966101694,2.0677966101694913
101130,2012-13,Johan Petro,C/F,31,351.71666666666664,48,110,1,4,11,12,33,79,112,16,10,9,24,48,108,-93,0.43636363636363634,0.25,0.9166666666666666,11.345698924731183,3.4838709677419355,3.6129032258064515,0.5161290322580645,0.3225806451612903,0.2903225806451613,0.7741935483870968,1.5483870967741935
101131,2010-11,Jason Maxiell,F,57,930.1166666666667,93,189,0,0,51,99,66,107,173,17,24,21,44,92,237,-134,0.49206349206349204,0.0,0.5151515151515151,16.317836257309942,4.157894736842105,3.0350877192982457,0.2982456140350877,0.42105263157894735,0.3684210526315789,0.7719298245614035,1.6140350877192982
101131,2011-12,Jason Maxiell,F,65,1465.75,183,383,0,2,58,106,126,207,333,41,32,50,71,151,424,-73,0.47780678851174935,0.0,0.5471698113207547,22.55,6.523076923076923,5.123076923076923,0.6307692307692307,0.49230769230769234,0.7692307692307693,1.0923076923076922,2.3230769230769233
101131,2012-13,Jason Maxiell,C/F,72,1788.8166666666666,204,457,0,0,90,145,135,274,409,54,32,95,81,172,498,-187,0.44638949671772427,0.0,0.6206896551724138,24.844675925925927,6.916666666666667,5.680555555555555,0.75,0.4444444444444444,1.3194444444444444,1.125,2.388888888888889
101131,2013-14,Jason Maxiell,C/F,34,488.45,47,105,0,0,15,31,28,58,86,9,8,20,14,47,109,-89,0.44761904761904764,0.0,0.4838709677419355,14.366176470588234,3.2058823529411766,2.5294117647058822,0.2647058823529412,0.23529411764705882,0.5882352941176471,0.4117647058823529,1.3823529411764706
101131,2014-15,Jason Maxiell,N/A,61,877.9,81,192,0,0,41,71,86,117,203,19,18,44,29,96,203,-155,0.421875,0.0,0.5774647887323944,14.391803278688524,3.3278688524590163,3.3278688524590163,0.3114754098360656,0.29508196721311475,0.7213114754098361,0.47540983606557374,1.5737704918032787
101132,2010-11,Linas Kleiza,F,39,1032.0,178,406,39,131,41,65,37,140,177,40,19,7,65,99,436,-61,0.43842364532019706,0.29770992366412213,0.6307692307692307,26.46153846153846,11.179487179487179,4.538461538461538,1.0256410256410255,0.48717948717948717,0.1794871794871795,1.6666666666666667,2.5384615384615383
101132,2011-12,Linas Kleiza,F,49,1057.0666666666666,165,410,62,179,81,100,42,157,199,46,23,4,64,119,473,-5,0.4024390243902439,0.3463687150837989,0.81,21.57278911564626,9.653061224489797,4.061224489795919,0.9387755102040817,0.46938775510204084,0.08163265306122448,1.3061224489795917,2.4285714285714284
101132,2012-13,Linas Kleiza,F,20,375.96666666666664,48,144,20,66,32,38,10,42,52,16,4,2,14,45,148,-44,0.3333333333333333,0.30303030303030304,0.8421052631578947,18.798333333333332,7.4,2.6,0.8,0.2,0.1,0.7,2.25
101133,2010-11,Ian Mahinmi,N/A,56,487.8833333333333,55,98,0,2,63,82,43,77,120,8,14,15,25,105,173,67,0.5612244897959183,0.0,0.7682926829268293,8.71220238095238,3.0892857142857144,2.142857142857143,0.14285714285714285,0.25,0.26785714285714285,0.44642857142857145,1.875
101133,2011-12,Ian Mahinmi,C,61,1139.1833333333334,130,238,0,1,94,147,108,181,289,12,38,31,50,176,354,69,0.5462184873949579,0.0,0.6394557823129252,18.67513661202186,5.80327868852459,4.737704918032787,0.19672131147540983,0.6229508196721312,0.5081967213114754,0.819672131147541,2.8852459016393444
101133,2012-13,Ian Mahinmi,C,80,1322.1166666666666,149,329,0,2,104,171,115,196,311,27,39,66,92,201,402,-137,0.45288753799392095,0.0,0.6081871345029239,16.52645833333333,5.025,3.8875,0.3375,0.4875,0.825,1.15,2.5125
101133,2013-14,Ian Mahinmi,C,77,1247.8166666666666,91,189,0,1,90,145,107,150,257,24,41,72,58,207,272,10,0.48148148148148145,0.0,0.6206896551724138,16.205411255411256,3.5324675324675323,3.3376623376623376,0.3116883116883117,0.5324675324675324,0.935064935064935,0.7532467532467533,2.688311688311688
101133,2014-15,Ian Mahinmi,C,61,1145.8666666666666,117,212,0,0,31,102,105,251,356,33,30,46,59,172,265,-6,0.5518867924528302,0.0,0.30392156862745096,18.784699453551912,4.344262295081967,5.836065573770492,0.5409836065573771,0.4918032786885246,0.7540983606557377,0.9672131147540983,2.819672131147541
101133,2015-16,Ian Mahinmi,C,71,1815.75,264,448,0,0,132,225,138,369,507,104,65,75,100,220,660,112,0.5892857142857143,0.0,0.5866666666666667,25.573943661971832,9.295774647887324,7.140845070422535,1.4647887323943662,0.9154929577464789,1.056338028169014,1.408450704225352,3.0985915492957745
101133,2016-17,Ian Mahinmi,N/A,31,554.8,65,111,0,0,43,75,47,103,150,19,33,24,34,90,173,31,0.5855855855855856,0.0,0.5733333333333334,17.896774193548385,5.580645161290323,4.838709677419355,0.6129032258064516,1.064516129032258,0.7741935483870968,1.096774193548387,2.903225806451613
101133,2017-18,Ian Mahinmi,N/A,77,1145.3166666666666,138,248,0,2,90,128,135,177,312,53,38,42,100,230,366,14,0.5564516129032258,0.0,0.703125,14.874242424242423,4.753246753246753,4.0519480519480515,0.6883116883116883,0.4935064935064935,0.5454545454545454,1.2987012987012987,2.987012987012987
101133,2018-19,Ian Mahinmi,C,34,497.75,47,104,3,16,42,61,48,80,128,25,25,16,21,84,139,-34,0.4519230769230769,0.1875,0.6885245901639344,14.639705882352942,4.088235294117647,3.764705882352941,0.7352941176470589,0.7352941176470589,0.47058823529411764,0.6176470588235294,2.4705882352941178
